969,1,-0.847359776
969,2,0.036057863
969,3,-1.730777416
969,4,-0.847359776
969,5,0.919475502
969,6,0.036057863
969,7,-0.847359776
969,8,0.036057863
969,11,-2.614195055
969,14,0.036057863
969,16,-2.614195055
969,17,-2.614195055
969,20,-1.730777416
969,21,-0.847359776
858,1,0.919475502
858,3,0.919475502
858,4,0.036057863
858,5,0.919475502
858,6,0.919475502
858,8,0.036057863
858,15,0.919475502
858,16,0.919475502
858,18,0.919475502
858,20,0.919475502
858,21,0.919475502
291,1,-0.847359776
291,3,0.036057863
291,4,-1.730777416
291,5,0.036057863
291,7,0.919475502
291,8,0.919475502
291,9,-0.847359776
291,11,-1.730777416
291,14,0.036057863
291,15,0.919475502
291,17,-0.847359776
291,18,0.036057863
291,20,0.919475502
291,21,-1.730777416
210,1,-0.847359776
210,2,-0.847359776
210,3,0.036057863
210,4,-0.847359776
210,5,0.919475502
210,7,0.036057863
210,8,0.919475502
210,10,0.919475502
210,11,0.919475502
210,13,0.919475502
210,14,0.919475502
210,15,0.919475502
210,16,0.919475502
210,17,0.919475502
210,18,0.036057863
210,19,0.036057863
210,20,-0.847359776
210,21,0.036057863
213,1,-0.847359776
213,2,0.919475502
213,3,0.919475502
213,4,-1.730777416
213,5,0.036057863
213,6,0.919475502
213,7,0.919475502
213,8,0.919475502
213,9,0.919475502
213,10,0.036057863
213,11,-0.847359776
213,12,0.919475502
213,13,-0.847359776
213,14,0.919475502
213,15,-0.847359776
213,16,0.919475502
213,17,0.919475502
213,19,0.919475502
213,20,0.919475502
213,21,0.919475502
308,1,-0.847359776
308,2,0.036057863
308,3,0.919475502
308,4,0.919475502
308,5,0.036057863
308,6,-0.847359776
308,7,0.036057863
308,8,0.036057863
308,11,-0.847359776
308,13,0.036057863
308,15,-1.730777416
308,16,0.036057863
308,18,0.036057863
308,21,0.919475502
378,5,0.919475502
378,8,0.036057863
378,10,0.919475502
378,11,0.036057863
378,14,0.036057863
378,15,0.919475502
378,20,0.036057863
378,21,0.036057863
427,2,0.919475502
427,3,0.919475502
427,5,0.036057863
427,7,0.036057863
427,8,0.036057863
427,11,-0.847359776
427,15,-0.847359776
833,1,0.036057863
833,3,-0.847359776
833,5,0.919475502
833,6,0.036057863
833,7,0.036057863
833,8,0.919475502
833,15,0.036057863
833,16,0.036057863
833,19,0.919475502
833,20,0.919475502
147,2,0.919475502
147,5,0.919475502
147,7,0.036057863
147,8,0.919475502
147,9,0.036057863
147,10,0.036057863
147,11,0.036057863
147,12,0.919475502
147,13,0.036057863
147,14,0.919475502
147,15,0.036057863
147,16,0.919475502
147,17,0.036057863
147,18,0.036057863
147,19,0.036057863
147,20,0.919475502
147,21,0.036057863
586,1,0.919475502
586,2,0.919475502
586,3,0.919475502
586,5,0.919475502
586,7,0.919475502
586,8,0.919475502
586,11,-0.847359776
586,12,0.036057863
586,15,-0.847359776
586,17,0.036057863
586,19,-0.847359776
586,20,0.919475502
175,1,-0.847359776
175,2,0.919475502
175,3,0.919475502
175,4,-0.847359776
175,5,-1.730777416
175,6,-0.847359776
175,7,0.919475502
175,8,0.919475502
175,9,0.919475502
175,11,0.919475502
175,12,0.036057863
175,13,-0.847359776
175,14,-1.730777416
175,15,0.036057863
175,16,0.919475502
175,17,0.036057863
175,18,0.036057863
175,19,-0.847359776
175,20,0.919475502
175,21,0.036057863
190,1,0.036057863
190,3,0.919475502
190,5,0.919475502
190,7,0.919475502
190,8,0.919475502
190,9,0.919475502
190,11,0.036057863
190,14,0.919475502
190,15,0.919475502
190,17,0.919475502
190,19,0.919475502
958,7,0.919475502
958,15,0.919475502
653,1,0.036057863
653,2,0.919475502
653,3,-1.730777416
653,5,0.919475502
653,7,0.919475502
653,8,-0.847359776
653,9,0.036057863
653,11,0.919475502
653,12,0.919475502
653,14,0.919475502
653,15,0.919475502
653,16,0.919475502
653,17,0.919475502
653,20,-0.847359776
736,5,0.919475502
736,7,0.036057863
736,8,0.919475502
651,1,0.919475502
651,2,0.036057863
651,3,0.919475502
651,4,0.036057863
651,5,0.919475502
651,6,-0.847359776
651,7,0.919475502
651,8,0.919475502
651,9,-0.847359776
651,10,-0.847359776
651,11,0.919475502
651,12,0.919475502
651,13,0.036057863
651,14,0.036057863
651,15,0.036057863
651,16,-0.847359776
651,17,-0.847359776
651,18,-0.847359776
651,19,-0.847359776
651,20,0.919475502
651,21,0.919475502
222,2,0.919475502
222,3,0.036057863
222,5,0.036057863
222,7,0.036057863
222,8,0.036057863
222,12,0.919475502
222,20,0.919475502
337,1,0.036057863
337,2,-1.730777416
337,3,-0.847359776
337,4,-0.847359776
337,5,0.919475502
337,6,0.036057863
337,7,-1.730777416
337,8,0.036057863
337,9,-1.730777416
337,10,-1.730777416
337,11,-1.730777416
337,12,-1.730777416
337,13,-1.730777416
337,14,-1.730777416
337,15,-1.730777416
337,16,-0.847359776
337,17,-1.730777416
337,18,-1.730777416
337,19,-1.730777416
337,20,-1.730777416
337,21,-1.730777416
886,2,0.919475502
886,3,0.036057863
886,5,0.036057863
886,7,-0.847359776
886,9,0.036057863
886,10,0.036057863
886,11,0.036057863
886,12,0.919475502
886,15,-0.847359776
886,20,0.919475502
886,21,0.919475502
364,1,0.036057863
364,2,0.036057863
364,3,0.919475502
364,4,0.919475502
364,5,0.919475502
364,7,-0.847359776
364,8,0.919475502
364,10,0.036057863
364,11,0.919475502
364,12,0.919475502
364,13,0.919475502
364,15,0.919475502
364,16,0.919475502
364,19,0.036057863
364,20,0.036057863
364,21,0.919475502
417,1,0.919475502
417,2,-0.847359776
417,3,-0.847359776
417,5,0.919475502
417,7,0.919475502
417,8,0.036057863
417,10,0.036057863
417,11,0.036057863
417,12,0.919475502
417,14,0.036057863
417,15,-1.730777416
417,16,-2.614195055
417,17,-0.847359776
417,19,0.036057863
417,20,0.919475502
417,21,-1.730777416
433,1,0.919475502
433,3,0.919475502
433,4,-0.847359776
433,5,0.919475502
433,6,0.919475502
433,7,-0.847359776
433,8,0.919475502
433,11,0.036057863
433,13,0.036057863
433,14,-0.847359776
433,15,-1.730777416
433,18,0.919475502
433,19,-0.847359776
